ROI_A,ROI_B,n_A,n_B,Mean_A,Mean_B,p_value,Significance
ROI.20 [],ROI.F [],5,8,0.1921882723731427,0.31389482118471945,0.029526029526029528,*
ROI.21 [],ROI.22 [],6,11,0.18720751592835475,0.2903631478950372,0.03652230122818358,*
ROI.21 [],ROI.27 [],6,1,0.18720751592835475,0.0220163837398263,1.0,ns
ROI.21 [],ROI.31 [],6,8,0.18720751592835475,0.28709473270190294,0.08125208125208126,ns
ROI.21 [],ROI.A [],6,3,0.18720751592835475,0.032344208297009465,0.023809523809523808,*
ROI.21 [],ROI.B [],6,2,0.18720751592835475,0.01231815420347635,0.07142857142857142,ns
ROI.21 [],ROI.C [],6,2,0.18720751592835475,0.0434620306109202,0.07142857142857142,ns
ROI.21 [],ROI.D [],6,11,0.18720751592835475,0.305149802151968,0.020200387847446672,*
ROI.21 [],ROI.E [],6,8,0.18720751592835475,0.16216289128438796,0.4908424908424909,ns
ROI.21 [],ROI.F [],6,8,0.18720751592835475,0.31389482118471945,0.012654012654012654,*
ROI.22 [],ROI.27 [],11,1,0.2903631478950372,0.0220163837398263,1.0,ns
ROI.22 [],ROI.31 [],11,8,0.2903631478950372,0.28709473270190294,0.7779894683919452,ns
ROI.22 [],ROI.A [],11,3,0.2903631478950372,0.032344208297009465,0.005494505494505495,**
ROI.22 [],ROI.B [],11,2,0.2903631478950372,0.01231815420347635,0.02564102564102564,*
ROI.22 [],ROI.C [],11,2,0.2903631478950372,0.0434620306109202,0.02564102564102564,*
ROI.22 [],ROI.D [],11,11,0.2903631478950372,0.305149802151968,0.5993606964290359,ns
ROI.22 [],ROI.E [],11,8,0.2903631478950372,0.16216289128438796,0.0025402873700087324,**
ROI.22 [],ROI.F [],11,8,0.2903631478950372,0.31389482118471945,0.9038924611680029,ns
ROI.27 [],ROI.31 [],1,8,0.0220163837398263,0.28709473270190294,1.0,ns
ROI.27 [],ROI.A [],1,3,0.0220163837398263,0.032344208297009465,1.0,ns
ROI.27 [],ROI.B [],1,2,0.0220163837398263,0.01231815420347635,1.0,ns
ROI.27 [],ROI.C [],1,2,0.0220163837398263,0.0434620306109202,1.0,ns
ROI.27 [],ROI.D [],1,11,0.0220163837398263,0.305149802151968,1.0,ns
ROI.27 [],ROI.E [],1,8,0.0220163837398263,0.16216289128438796,1.0,ns
ROI.27 [],ROI.F [],1,8,0.0220163837398263,0.31389482118471945,1.0,ns
ROI.31 [],ROI.A [],8,3,0.28709473270190294,0.032344208297009465,0.012121212121212121,*
ROI.31 [],ROI.B [],8,2,0.28709473270190294,0.01231815420347635,0.044444444444444446,*
ROI.31 [],ROI.C [],8,2,0.28709473270190294,0.0434620306109202,0.044444444444444446,*
ROI.31 [],ROI.D [],8,11,0.28709473270190294,0.305149802151968,0.8403852769177846,ns
ROI.31 [],ROI.E [],8,8,0.28709473270190294,0.16216289128438796,0.020668220668220667,*
ROI.31 [],ROI.F [],8,8,0.28709473270190294,0.31389482118471945,0.7209013209013208,ns
ROI.A [],ROI.B [],3,2,0.032344208297009465,0.01231815420347635,0.2,ns
ROI.A [],ROI.C [],3,2,0.032344208297009465,0.0434620306109202,0.8,ns
ROI.A [],ROI.D [],3,11,0.032344208297009465,0.305149802151968,0.005494505494505495,**
