ROI,start_s,end_s,duration_s,peak_to_peak
ROI.06 [],94.778,104.778,10.0,0.029201532923952778
ROI.06 [],95.276,105.276,10.0,0.023827565809019683
ROI.06 [],95.777,105.777,10.0,0.023827565809019683
ROI.06 [],96.291,106.291,10.0,0.023827565809019683
ROI.06 [],96.779,106.779,10.0,0.023827565809019683
ROI.06 [],97.277,107.277,10.0,0.023827565809019683
ROI.06 [],97.814,107.814,10.0,0.023827565809019683
ROI.06 [],98.278,108.278,10.0,0.020689444055088865
ROI.06 [],98.776,108.776,10.0,0.020689444055088865
ROI.06 [],99.277,109.277,10.0,0.02476131602526106
ROI.06 [],99.778,109.778,10.0,0.02476131602526106
ROI.06 [],100.291,110.291,10.0,0.02476131602526106
ROI.06 [],100.776,110.776,10.0,0.02476131602526106
ROI.06 [],101.295,111.295,10.0,0.02476131602526106
ROI.06 [],101.778,111.778,10.0,0.02476131602526106
ROI.06 [],102.282,112.282,10.0,0.02476131602526106
ROI.06 [],102.777,112.777,10.0,0.02476131602526106
ROI.06 [],103.277,113.277,10.0,0.02463550242181346
ROI.06 [],103.786,113.786,10.0,0.02463550242181346
ROI.06 [],104.278,114.278,10.0,0.02463550242181346
ROI.06 [],104.786,114.786,10.0,0.028448712927828124
ROI.06 [],105.279,115.279,10.0,0.028448712927828124
ROI.06 [],105.785,115.785,10.0,0.028448712927828124
ROI.06 [],106.285,116.285,10.0,0.028448712927828124
ROI.06 [],106.785,116.785,10.0,0.028448712927828124
ROI.06 [],107.277,117.277,10.0,0.028448712927828124
ROI.06 [],107.779,117.779,10.0,0.028448712927828124
ROI.06 [],108.28,118.28,10.0,0.028448712927828124
ROI.06 [],108.779,118.779,10.0,0.028448712927828124
ROI.06 [],109.278,119.278,10.0,0.028448712927828124
ROI.06 [],109.778,119.778,10.0,0.028448712927828124
ROI.06 [],110.279,120.279,10.0,0.028448712927828124
ROI.06 [],110.777,120.777,10.0,0.024588661692688286
ROI.06 [],111.277,121.277,10.0,0.032382141364340415
ROI.06 [],111.777,121.777,10.0,0.032382141364340415
ROI.06 [],112.277,122.277,10.0,0.032382141364340415
ROI.06 [],112.788,122.788,10.0,0.037040839323630656
ROI.06 [],113.277,123.277,10.0,0.037040839323630656
ROI.06 [],113.787,123.787,10.0,0.037040839323630656
ROI.06 [],114.279,124.279,10.0,0.037040839323630656
ROI.06 [],114.777,124.777,10.0,0.037040839323630656
ROI.06 [],115.278,125.278,10.0,0.037040839323630656
ROI.06 [],115.777,125.777,10.0,0.037040839323630656
ROI.06 [],116.289,126.289,10.0,0.037040839323630656
ROI.06 [],116.778,126.778,10.0,0.037040839323630656
ROI.06 [],117.277,127.277,10.0,0.037040839323630656
ROI.06 [],117.777,127.777,10.0,0.037040839323630656
ROI.06 [],118.277,128.277,9.999999999999986,0.037040839323630656
ROI.06 [],118.789,128.789,9.999999999999986,0.037040839323630656
ROI.06 [],119.277,129.277,9.999999999999986,0.032553563191365
ROI.06 [],119.787,129.787,10.0,0.032553563191365
ROI.06 [],120.278,130.27800000000002,10.000000000000014,0.032553563191365
ROI.06 [],120.778,130.77800000000002,10.000000000000014,0.032553563191365
ROI.06 [],121.276,131.276,10.000000000000014,0.032553563191365
ROI.06 [],121.778,131.77800000000002,10.000000000000014,0.032553563191365
ROI.06 [],122.285,132.285,10.0,0.032553563191365
ROI.06 [],122.786,132.786,10.0,0.03144311068500083
ROI.06 [],123.277,133.277,9.999999999999986,0.03144311068500083
ROI.06 [],123.787,133.787,10.0,0.021213511274194935
ROI.06 [],124.279,134.279,10.0,0.021213511274194935
ROI.06 [],124.782,134.78199999999998,9.999999999999986,0.021933824372407255
ROI.06 [],125.283,135.28300000000002,10.000000000000014,0.021933824372407255
ROI.06 [],125.783,135.78300000000002,10.000000000000014,0.021933824372407255
ROI.06 [],126.287,136.287,10.0,0.021933824372407255
ROI.06 [],126.777,136.777,9.999999999999986,0.021933824372407255
ROI.06 [],127.293,137.293,10.0,0.021933824372407255
ROI.06 [],127.777,137.777,9.999999999999986,0.021933824372407255
ROI.06 [],128.277,138.277,10.0,0.021933824372407255
ROI.06 [],128.776,138.776,10.0,0.022298427535184292
ROI.06 [],129.287,139.287,10.0,0.037032234750326826
ROI.06 [],129.778,139.778,10.0,0.037032234750326826
ROI.06 [],130.279,140.279,10.0,0.037032234750326826
ROI.06 [],130.788,140.788,10.0,0.037032234750326826
ROI.06 [],131.286,141.286,10.0,0.03390643686591635
ROI.06 [],131.778,141.778,10.0,0.027564186906967325
ROI.06 [],132.278,142.278,10.0,0.027564186906967325
ROI.06 [],132.777,142.777,10.0,0.027564186906967325
ROI.06 [],133.286,143.286,10.0,0.027564186906967325
ROI.06 [],133.776,143.776,10.0,0.027564186906967325
ROI.06 [],134.288,144.288,10.0,0.032064160606333436
ROI.06 [],134.778,144.778,10.0,0.032064160606333436
ROI.06 [],135.287,145.287,10.0,0.032064160606333436
ROI.06 [],135.778,145.778,10.0,0.032064160606333436
ROI.06 [],136.278,146.278,10.0,0.02670675440597002
ROI.06 [],136.777,146.777,10.0,0.02670675440597002
ROI.06 [],137.278,147.278,10.0,0.03337596038359739
ROI.06 [],137.788,147.788,10.0,0.03337596038359739
ROI.06 [],138.278,148.278,10.0,0.03337596038359739
ROI.06 [],138.777,148.777,10.0,0.03337596038359739
ROI.06 [],139.287,149.287,10.0,0.03337596038359739
ROI.06 [],139.778,149.778,10.0,0.03337596038359739
ROI.06 [],140.277,150.277,10.0,0.03337596038359739
ROI.06 [],140.776,150.776,10.0,0.03337596038359739
ROI.06 [],141.284,151.284,10.0,0.03337596038359739
ROI.06 [],141.778,151.778,10.0,0.03337596038359739
ROI.06 [],142.277,152.277,10.0,0.03337596038359739
ROI.06 [],142.788,152.788,10.0,0.023893258414183646
ROI.06 [],143.28,153.28,10.0,0.02355027331160773
ROI.06 [],143.784,153.784,10.0,0.022479069187964683
ROI.06 [],144.283,154.283,10.0,0.022479069187964683
ROI.06 [],144.777,154.777,10.0,0.022479069187964683
ROI.06 [],145.277,155.277,10.0,0.022479069187964683
ROI.06 [],145.778,155.778,10.0,0.022479069187964683
ROI.06 [],146.278,156.278,10.0,0.022479069187964683
ROI.06 [],146.778,156.778,10.0,0.021492726026924317
ROI.06 [],147.287,157.287,10.0,0.018831086066677914
ROI.06 [],147.777,157.777,10.0,0.018831086066677914
ROI.06 [],148.278,158.278,10.0,0.018831086066677914
ROI.06 [],148.787,158.787,10.0,0.018831086066677914
ROI.06 [],149.279,159.279,10.0,0.018831086066677914
ROI.06 [],149.778,159.778,10.0,0.018831086066677914
ROI.06 [],150.288,160.288,10.0,0.018831086066677914
ROI.06 [],150.777,160.777,10.0,0.018831086066677914
ROI.06 [],151.288,161.288,10.0,0.018831086066677914
ROI.06 [],151.777,161.777,10.0,0.018831086066677914
ROI.06 [],152.277,162.277,10.0,0.018831086066677914
ROI.07 [],0.258,10.258,10.0,0.047337574478063145
ROI.07 [],0.778,10.778,10.0,0.04228624588289938
ROI.07 [],1.278,11.278,10.0,0.04228624588289938
ROI.07 [],1.777,11.777,10.0,0.039998033389403866
ROI.07 [],2.286,12.286,10.0,0.038951302737940584
ROI.07 [],2.779,12.779,10.0,0.038951302737940584
ROI.07 [],3.287,13.286999999999999,10.0,0.038951302737940584
ROI.07 [],3.778,13.778,10.0,0.038951302737940584
ROI.07 [],4.295,14.295,10.0,0.038951302737940584
ROI.07 [],4.778,14.777999999999999,10.0,0.038951302737940584
ROI.07 [],5.278,15.277999999999999,10.0,0.038951302737940584
ROI.07 [],5.778,15.777999999999999,10.0,0.038951302737940584
ROI.07 [],6.277,16.277,10.0,0.038951302737940584
ROI.07 [],6.778,16.778,10.0,0.038951302737940584
ROI.07 [],7.278,17.278,10.0,0.038951302737940584
ROI.07 [],7.777,17.777,10.0,0.033893341130076166
ROI.07 [],8.278,18.278,9.999999999999998,0.033893341130076166
ROI.07 [],8.786,18.786,10.000000000000002,0.0385953515081568
ROI.07 [],9.278,19.278,9.999999999999998,0.0385953515081568
ROI.07 [],9.788,19.788,10.0,0.0385953515081568
ROI.07 [],10.279,20.279,10.0,0.0385953515081568
ROI.07 [],10.778,20.778,9.999999999999998,0.0385953515081568
ROI.07 [],11.277,21.277,10.000000000000002,0.042303378536940286
ROI.07 [],11.784,21.784,9.999999999999998,0.039576251855775096
ROI.07 [],12.277,22.277,10.000000000000002,0.035531542871329994
ROI.07 [],12.78,22.78,10.000000000000002,0.035531542871329994
ROI.07 [],13.279,23.279,10.0,0.035531542871329994
ROI.07 [],13.779,23.779,10.0,0.035531542871329994
ROI.07 [],14.284,24.284,9.999999999999998,0.035531542871329994
ROI.07 [],14.784,24.784,9.999999999999998,0.035531542871329994
ROI.07 [],15.285,25.285,10.0,0.035531542871329994
ROI.07 [],15.787,25.787,9.999999999999998,0.035531542871329994
ROI.07 [],16.276,26.276,10.0,0.035531542871329994
ROI.07 [],16.796,26.796,10.0,0.035531542871329994
ROI.07 [],17.279,27.279,10.0,0.035531542871329994
ROI.07 [],17.777,27.777,10.0,0.035531542871329994
ROI.07 [],18.288,28.288,10.0,0.035531542871329994
ROI.07 [],18.778,28.778,10.0,0.03357315610911105
ROI.07 [],19.282,29.282,10.0,0.03357315610911105
ROI.07 [],19.778,29.778,10.0,0.03357315610911105
ROI.07 [],20.279,30.279,10.0,0.03357315610911105
ROI.07 [],20.788,30.788,10.0,0.03357315610911105
ROI.07 [],21.286,31.286,10.0,0.02982753031572475
ROI.07 [],21.778,31.778,10.0,0.02982753031572475
ROI.07 [],22.278,32.278,10.0,0.02982753031572475
ROI.07 [],22.789,32.789,10.0,0.02982753031572475
ROI.07 [],23.279,33.278999999999996,9.999999999999996,0.02982753031572475
ROI.07 [],23.789,33.789,10.0,0.02982753031572475
ROI.07 [],24.278,34.278,10.0,0.02982753031572475
ROI.07 [],24.778,34.778,10.0,0.02982753031572475
ROI.07 [],25.278,35.278,10.0,0.02982753031572475
ROI.07 [],25.787,35.787,10.0,0.02947878843081107
ROI.07 [],26.278,36.278,10.0,0.02947878843081107
ROI.07 [],26.779,36.778999999999996,9.999999999999996,0.02947878843081107
ROI.07 [],27.277,37.277,10.0,0.02947878843081107
ROI.07 [],27.789,37.789,10.0,0.02947878843081107
ROI.07 [],28.278,38.278,10.0,0.02947878843081107
ROI.07 [],28.778,38.778,10.0,0.02947878843081107
ROI.07 [],29.286,39.286,10.0,0.02947878843081107
ROI.07 [],29.786,39.786,10.0,0.02947878843081107
ROI.07 [],30.284,40.284,10.0,0.02947878843081107
ROI.07 [],30.778,40.778,10.0,0.02947878843081107
ROI.07 [],31.288,41.288,9.999999999999996,0.03116274507727178
ROI.07 [],31.78,41.78,10.0,0.03116274507727178
ROI.07 [],32.283,42.283,10.0,0.03116274507727178
ROI.07 [],32.783,42.783,10.0,0.03116274507727178
ROI.07 [],33.276,43.276,10.0,0.03116274507727178
ROI.07 [],33.792,43.792,10.0,0.036128826036101354
ROI.07 [],34.279,44.279,10.0,0.036128826036101354
ROI.07 [],34.777,44.777,10.0,0.036128826036101354
ROI.07 [],35.279,45.279,10.0,0.03542150063821845
ROI.07 [],35.777,45.777,10.0,0.037666238250187514
ROI.07 [],36.289,46.289,10.0,0.037666238250187514
ROI.07 [],36.777,46.777,10.0,0.037666238250187514
ROI.07 [],37.279,47.279,10.0,0.037666238250187514
ROI.07 [],37.778,47.778,10.0,0.037666238250187514
ROI.07 [],38.277,48.277,10.0,0.037666238250187514
ROI.07 [],38.787,48.787,10.0,0.037666238250187514
ROI.07 [],39.277,49.277,10.0,0.037666238250187514
ROI.07 [],39.789,49.789,10.0,0.037666238250187514
ROI.07 [],40.276,50.276,10.0,0.037666238250187514
ROI.07 [],40.787,50.787,10.0,0.037666238250187514
ROI.07 [],41.276,51.276,10.0,0.037666238250187514
ROI.07 [],41.786,51.786,10.0,0.037666238250187514
ROI.07 [],42.278,52.278,10.0,0.05312359953400628
ROI.07 [],42.787,52.787,10.0,0.05312359953400628
ROI.07 [],43.276,53.276,10.0,0.05312359953400628
ROI.07 [],43.778,53.778,10.0,0.05312359953400628
ROI.07 [],44.288,54.288,10.0,0.04927502566374157
ROI.07 [],44.777,54.777,10.0,0.04927502566374157
ROI.07 [],45.291,55.291,10.0,0.04927502566374157
ROI.07 [],45.777,55.777,10.0,0.04927502566374157
ROI.07 [],46.279,56.279,10.0,0.04927502566374157
ROI.07 [],46.776,56.776,10.0,0.04399541779408937
ROI.07 [],47.278,57.278,10.0,0.04399541779408937
ROI.07 [],47.786,57.786,10.0,0.04399541779408937
ROI.07 [],48.281,58.281,10.0,0.04399541779408937
ROI.07 [],48.778,58.778,10.0,0.04399541779408937
ROI.07 [],49.279,59.279,10.0,0.04399541779408937
ROI.07 [],49.783,59.783,10.0,0.04399541779408937
ROI.07 [],50.283,60.283,10.0,0.04399541779408937
ROI.07 [],50.785,60.785,10.0,0.04706205643882363
ROI.07 [],51.277,61.277,10.0,0.04706205643882363
ROI.07 [],51.793,61.793,10.0,0.04706205643882363
ROI.07 [],52.277,62.277,10.0,0.030852311891443596
ROI.07 [],52.787,62.787,10.0,0.03241804482305907
ROI.07 [],53.278,63.278,10.0,0.03241804482305907
ROI.07 [],53.777,63.777,10.0,0.03241804482305907
ROI.07 [],54.279,64.279,9.999999999999993,0.03241804482305907
ROI.07 [],54.778,64.77799999999999,9.999999999999993,0.03241804482305907
ROI.07 [],55.288,65.288,10.0,0.03222192409072811
ROI.07 [],55.777,65.777,10.0,0.03222192409072811
ROI.07 [],56.277,66.277,10.0,0.04024545506522612
ROI.07 [],56.789,66.789,10.0,0.038236933710695246
ROI.07 [],57.277,67.277,10.0,0.038236933710695246
ROI.07 [],57.778,67.77799999999999,9.999999999999993,0.038236933710695246
ROI.07 [],58.277,68.277,10.0,0.038236933710695246
ROI.07 [],58.787,68.787,10.000000000000007,0.038236933710695246
ROI.07 [],59.279,69.279,9.999999999999993,0.03836449755737564
ROI.07 [],59.777,69.777,10.0,0.03836449755737564
ROI.07 [],60.277,70.277,10.0,0.03836449755737564
ROI.07 [],60.777,70.777,10.0,0.03836449755737564
ROI.07 [],61.287,71.287,10.000000000000007,0.03836449755737564
ROI.07 [],61.778,71.77799999999999,9.999999999999993,0.0454263211541448
ROI.07 [],62.288,72.288,10.0,0.0454263211541448
ROI.07 [],62.777,72.777,10.0,0.0454263211541448
ROI.07 [],63.278,73.27799999999999,9.999999999999993,0.0454263211541448
ROI.07 [],63.778,73.77799999999999,9.999999999999993,0.0454263211541448
ROI.07 [],64.278,74.278,10.0,0.0454263211541448
ROI.07 [],64.778,74.778,10.0,0.0454263211541448
ROI.07 [],65.279,75.279,10.0,0.0454263211541448
ROI.07 [],65.778,75.778,10.0,0.0454263211541448
ROI.07 [],66.278,76.278,10.0,0.040548151041868485
ROI.07 [],66.779,76.779,10.0,0.040548151041868485
ROI.07 [],67.288,77.288,10.0,0.040548151041868485
ROI.07 [],67.783,77.783,10.0,0.040548151041868485
ROI.07 [],68.284,78.284,10.0,0.040548151041868485
ROI.07 [],68.785,78.785,10.0,0.040548151041868485
ROI.07 [],69.278,79.278,10.0,0.040548151041868485
ROI.07 [],69.777,79.777,10.0,0.040548151041868485
ROI.07 [],70.295,80.295,10.0,0.040548151041868485
ROI.07 [],70.778,80.778,10.0,0.040548151041868485
ROI.07 [],71.288,81.288,10.0,0.040548151041868485
ROI.07 [],71.777,81.777,10.0,0.03796791130097704
ROI.07 [],72.289,82.289,10.0,0.03796791130097704
ROI.07 [],72.777,82.777,10.0,0.03796791130097704
ROI.07 [],73.278,83.278,10.0,0.03796791130097704
ROI.07 [],73.777,83.777,10.0,0.03649232535522079
ROI.07 [],74.278,84.278,10.0,0.03649232535522079
ROI.07 [],74.777,84.777,10.0,0.03649232535522079
ROI.07 [],75.288,85.288,10.0,0.03649232535522079
ROI.07 [],75.778,85.778,10.0,0.03649232535522079
ROI.07 [],76.288,86.288,10.0,0.03649232535522079
ROI.07 [],76.779,86.779,10.0,0.03649232535522079
ROI.07 [],77.278,87.278,10.0,0.03649232535522079
ROI.07 [],77.787,87.787,10.0,0.03649232535522079
ROI.07 [],78.285,88.285,10.0,0.03649232535522079
ROI.07 [],78.778,88.778,10.0,0.03649232535522079
ROI.07 [],79.278,89.278,10.0,0.03649232535522079
ROI.07 [],79.787,89.787,10.0,0.035767210556048014
ROI.07 [],80.276,90.276,10.0,0.035767210556048014
ROI.07 [],80.788,90.788,10.0,0.035767210556048014
ROI.07 [],81.277,91.277,10.0,0.035767210556048014
ROI.07 [],81.778,91.778,10.0,0.03171482163667601
ROI.07 [],82.28,92.28,10.0,0.03266580253694447
ROI.07 [],82.778,92.778,10.0,0.03266580253694447
ROI.07 [],83.279,93.279,10.0,0.03834198416145255
ROI.07 [],83.778,93.778,10.0,0.03834198416145255
ROI.07 [],84.284,94.284,10.0,0.03834198416145255
ROI.07 [],84.778,94.778,10.0,0.03834198416145255
ROI.07 [],85.278,95.278,10.0,0.03834198416145255
ROI.07 [],85.788,95.788,10.0,0.03834198416145255
ROI.07 [],86.298,96.298,10.0,0.03834198416145255
ROI.07 [],86.785,96.785,10.0,0.04263863542841867
ROI.07 [],87.287,97.287,10.0,0.04263863542841867
ROI.07 [],87.786,97.786,10.0,0.04263863542841867
ROI.07 [],88.288,98.288,10.0,0.04263863542841867
ROI.07 [],88.779,98.779,10.0,0.04263863542841867
ROI.07 [],89.322,99.322,10.0,0.04263863542841867
ROI.07 [],89.779,99.779,10.0,0.04263863542841867
ROI.07 [],90.276,100.276,10.0,0.04263863542841867
ROI.07 [],90.778,100.778,10.0,0.04263863542841867
ROI.07 [],91.278,101.278,10.0,0.04263863542841867
ROI.07 [],91.776,101.776,10.0,0.04263863542841867
ROI.07 [],92.277,102.277,10.0,0.04263863542841867
ROI.07 [],92.788,102.788,10.0,0.0414005978474616
ROI.07 [],93.278,103.278,10.0,0.0414005978474616
ROI.07 [],93.778,103.778,10.0,0.0414005978474616
ROI.07 [],94.288,104.288,10.0,0.04205284578220208
ROI.07 [],94.778,104.778,10.0,0.04205284578220208
ROI.07 [],95.276,105.276,10.0,0.04205284578220208
ROI.07 [],95.777,105.777,10.0,0.04205284578220208
ROI.07 [],96.291,106.291,10.0,0.04205284578220208
ROI.07 [],96.779,106.779,10.0,0.04205284578220208
ROI.07 [],97.277,107.277,10.0,0.023907439696767525
ROI.07 [],97.814,107.814,10.0,0.02969362915442678
ROI.07 [],98.278,108.278,10.0,0.02969362915442678
ROI.07 [],98.776,108.776,10.0,0.02969362915442678
ROI.07 [],99.277,109.277,10.0,0.02969362915442678
ROI.07 [],99.778,109.778,10.0,0.02969362915442678
ROI.07 [],100.291,110.291,10.0,0.02969362915442678
ROI.07 [],100.776,110.776,10.0,0.02969362915442678
ROI.07 [],101.295,111.295,10.0,0.02969362915442678
ROI.07 [],101.778,111.778,10.0,0.02969362915442678
ROI.07 [],102.282,112.282,10.0,0.02969362915442678
ROI.07 [],102.777,112.777,10.0,0.02969362915442678
ROI.07 [],103.277,113.277,10.0,0.04131609475411496
ROI.07 [],103.786,113.786,10.0,0.04131609475411496
ROI.07 [],104.278,114.278,10.0,0.03857623279400047
ROI.07 [],104.786,114.786,10.0,0.04224934781598723
ROI.07 [],105.279,115.279,10.0,0.04224934781598723
ROI.07 [],105.785,115.785,10.0,0.04224934781598723
ROI.07 [],106.285,116.285,10.0,0.04224934781598723
ROI.07 [],106.785,116.785,10.0,0.04073135964600094
ROI.07 [],107.277,117.277,10.0,0.04073135964600094
ROI.07 [],107.779,117.779,10.0,0.04073135964600094
ROI.07 [],108.28,118.28,10.0,0.04073135964600094
ROI.07 [],108.779,118.779,10.0,0.04073135964600094
ROI.07 [],109.278,119.278,10.0,0.04073135964600094
ROI.07 [],109.778,119.778,10.0,0.03975604351153846
ROI.07 [],110.279,120.279,10.0,0.042145648718384394
ROI.07 [],110.777,120.777,10.0,0.042145648718384394
ROI.07 [],111.277,121.277,10.0,0.042145648718384394
ROI.07 [],111.777,121.777,10.0,0.042145648718384394
ROI.07 [],112.277,122.277,10.0,0.042145648718384394
ROI.07 [],112.788,122.788,10.0,0.042145648718384394
ROI.07 [],113.277,123.277,10.0,0.04759786242485032
ROI.07 [],113.787,123.787,10.0,0.04759786242485032
ROI.07 [],114.279,124.279,10.0,0.04759786242485032
ROI.07 [],114.777,124.777,10.0,0.04759786242485032
ROI.07 [],115.278,125.278,10.0,0.039629618594236624
ROI.07 [],115.777,125.777,10.0,0.039629618594236624
ROI.07 [],116.289,126.289,10.0,0.039629618594236624
ROI.07 [],116.778,126.778,10.0,0.039629618594236624
ROI.07 [],117.277,127.277,10.0,0.0370176765835956
ROI.07 [],117.777,127.777,10.0,0.0370176765835956
ROI.07 [],118.277,128.277,9.999999999999986,0.0370176765835956
ROI.07 [],118.789,128.789,9.999999999999986,0.0370176765835956
ROI.07 [],119.277,129.277,9.999999999999986,0.0370176765835956
ROI.07 [],119.787,129.787,10.0,0.0370176765835956
ROI.07 [],120.278,130.27800000000002,10.000000000000014,0.0370176765835956
ROI.07 [],120.778,130.77800000000002,10.000000000000014,0.0370176765835956
ROI.07 [],121.276,131.276,10.000000000000014,0.0370176765835956
ROI.07 [],121.778,131.77800000000002,10.000000000000014,0.0370176765835956
ROI.07 [],122.285,132.285,10.0,0.0370176765835956
ROI.07 [],122.786,132.786,10.0,0.0370176765835956
ROI.07 [],123.277,133.277,9.999999999999986,0.033331362668856425
ROI.07 [],123.787,133.787,10.0,0.031182581332722302
ROI.07 [],124.279,134.279,10.0,0.02575530511766277
ROI.07 [],124.782,134.78199999999998,9.999999999999986,0.028306528494763474
ROI.07 [],125.283,135.28300000000002,10.000000000000014,0.028306528494763474
ROI.07 [],125.783,135.78300000000002,10.000000000000014,0.031704615812712875
ROI.07 [],126.287,136.287,10.0,0.031704615812712875
ROI.07 [],126.777,136.777,9.999999999999986,0.031704615812712875
ROI.07 [],127.293,137.293,10.0,0.03519656584224477
ROI.07 [],127.777,137.777,9.999999999999986,0.03519656584224477
ROI.07 [],128.277,138.277,10.0,0.03321248797931048
ROI.07 [],128.776,138.776,10.0,0.0376385501319877
ROI.07 [],129.287,139.287,10.0,0.0376385501319877
ROI.07 [],129.778,139.778,10.0,0.0376385501319877
ROI.07 [],130.279,140.279,10.0,0.0376385501319877
ROI.07 [],130.788,140.788,10.0,0.0376385501319877
ROI.07 [],131.286,141.286,10.0,0.0376385501319877
ROI.07 [],131.778,141.778,10.0,0.03851327808855092
ROI.07 [],132.278,142.278,10.0,0.03851327808855092
ROI.07 [],132.777,142.777,10.0,0.03851327808855092
ROI.07 [],133.286,143.286,10.0,0.03851327808855092
ROI.07 [],133.776,143.776,10.0,0.03567952437127573
ROI.07 [],134.288,144.288,10.0,0.03567952437127573
ROI.07 [],134.778,144.778,10.0,0.03567952437127573
ROI.07 [],135.287,145.287,10.0,0.03750484031306524
ROI.07 [],135.778,145.778,10.0,0.03750484031306524
ROI.07 [],136.278,146.278,10.0,0.03750484031306524
ROI.07 [],136.777,146.777,10.0,0.03750484031306524
ROI.07 [],137.278,147.278,10.0,0.03750484031306524
ROI.07 [],137.788,147.788,10.0,0.03750484031306524
ROI.07 [],138.278,148.278,10.0,0.03750484031306524
